id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
1960,4200000,440,MG Road,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1961,3700000,417,MG Road,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1962,3700000,650,KanankaNagar,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
1963,4800000,660,AECS layout,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1964,41200000,2300,Peenya Stage 2,4,0,1,1,1,0,1,1,1,1,0,0,1,1,1
1965,12000000,720,Peenya Stage 2,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
1966,2800000,510,KanankaNagar,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
1967,2600000,520,KanankaNagar,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1968,2400000,490,KanankaNagar,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
1969,2200000,470,KanankaNagar,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
1970,15000000,800,VV Puram,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1971,55000000,1225,Khar West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,65000000,1175,Khar West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8300000,1095,Jaynagar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1974,5100000,695,Jaynagar,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1975,8100000,1055,Jaynagar,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1976,6800000,875,Jaynagar,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1977,5100000,675,Jaynagar,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1978,46000000,1150,Worli,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1979,105500000,2285,Worli,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1982,122500000,3150,Worli,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1983,71000000,2580,Worli,3,0,1,1,1,0,1,0,1,1,1,0,0,1,1
1984,55000000,1125,Sultan Parlya,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
1985,145000000,3800,Khar West,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0
1994,2300000,254,Jaynagar,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1995,2000000,220,Jaynagar,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1996,8300000,525,Hebbal,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
1997,7400000,650,Nerul,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2005,11100000,1205,HBR Layout,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2007,14000000,900,HRBR Layout,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2008,15000000,1000,Hebbal,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,125000000,5320,Hebbal,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,65000000,2590,Hebbal,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,16500000,1065,Hebbal,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0
2013,7400000,650,Bellary,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
2014,8500000,800,Jaynagar,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2025,9100000,920,BTM Layout,2,1,1,1,0,0,1,1,1,0,0,0,1,1,0
2026,29400000,1450,Andheri,3,1,1,1,1,0,1,1,1,0,0,1,0,0,1
2027,22200000,900,Andheri,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2029,13200000,918,HRBR Layout,2,1,1,1,0,0,1,1,0,1,1,0,0,1,0
2030,14200000,925,Jaymahal,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2031,16000000,1232,Peenya Stage 2,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1
2032,10300000,975,Peenya Stage 2,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1
2033,8100000,710,Peenya Stage 2,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1
2034,20099999,1100,Domlur,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2035,11700000,840,Domlur,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0
2036,2816000,630,Kalyan Nagar,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2037,2596000,590,Kalyan Nagar,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2038,8000000,950,AECS layout,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2039,4300000,800,AECS layout,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2040,8000000,1075,AECS layout,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2041,8300000,1050,AECS layout,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1
2042,4500000,600,AECS layout,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2043,5000000,650,AECS layout,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2044,8500000,1175,AECS layout,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2045,8500000,1050,AECS layout,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1
2046,9500000,1120,AECS layout,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2047,6500000,735,AECS layout,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
2048,7000000,735,AECS layout,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2049,6500000,649,AECS layout,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
2050,6500000,660,AECS layout,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
2051,8500000,1000,AECS layout,2,0,1,1,1,0,1,0,0,0,1,0,0,1,1
2052,10500000,1120,AECS layout,2,0,1,1,1,0,1,1,1,0,0,1,0,1,1
2053,13700000,1380,AECS layout,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2054,9500000,1120,AECS layout,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2055,5500000,649,AECS layout,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0
2056,4200000,650,AECS layout,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
2057,8000000,954,AECS layout,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2058,7800000,1000,AECS layout,2,0,0,1,1,1,1,0,1,1,0,0,1,1,0
2059,6200000,650,AECS layout,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0
2060,27799999,1600,AECS layout,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2061,15000000,1050,AECS layout,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0
2062,5800000,735,AECS layout,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2063,4200000,650,AECS layout,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2064,4400000,620,AECS layout,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
2065,6500000,735,AECS layout,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2066,8500000,1115,AECS layout,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2067,5500000,620,AECS layout,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
2068,13500000,1677,AECS layout,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2069,15500000,1530,AECS layout,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2070,20000000,1600,AECS layout,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2071,9500000,1075,AECS layout,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2072,6900000,735,AECS layout,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2073,5200000,641,AECS layout,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
2074,6000000,735,AECS layout,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2075,5200000,641,AECS layout,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
2076,8500000,1100,AECS layout,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1
2077,6000000,735,AECS layout,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
2078,11000000,1254,AECS layout,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2079,6000000,750,AECS layout,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
2080,15000000,1380,AECS layout,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2081,12000000,1210,AECS layout,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2083,13000000,1498,AECS layout,3,0,1,0,1,0,1,1,1,0,1,0,0,1,1
2084,12000000,1395,AECS layout,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2085,8700000,1050,AECS layout,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1
2086,11500000,1133,Shivaji Nagar,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1
2087,2700000,410,MG Road,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2088,3500000,565,MG Road,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2089,5200000,596,MG Road,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2090,11000000,800,Yeshwanthpur,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2092,2500000,545,Benson Town East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,4300000,650,Jaynagar,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
2094,5900000,650,Jaynagar,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
2095,6559999,965,Jaynagar,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2096,7240000,965,Jaynagar,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2097,7940000,965,Jaynagar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2098,7900000,965,Jaynagar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2099,8100000,965,Jaynagar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2100,9500000,665,Jaymahal,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2101,25800000,1400,Peenya Stage 1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2102,8500000,840,Jaynagar,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0
2103,2394000,640,Titwala,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2104,2394000,640,Titwala,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
2105,2436000,575,BTM Layout,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2107,2225000,595,Ambernath East,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
2108,2565000,675,Kamanhalli,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
2109,15300000,1040,Andheri,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
2110,9000000,793,BEML Layout East,2,1,1,1,1,0,1,1,0,1,0,0,0,1,0
2118,36500000,2200,Ghatkopar,4,1,0,1,1,0,0,1,1,0,1,0,0,1,1
2119,24500000,1558,Ghatkopar,3,1,0,1,1,0,1,1,1,0,1,0,0,1,1
2120,23500000,1415,Goregaon,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2121,18500000,1202,Goregaon,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2122,25600000,1487,Peenya Stage 1,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2123,18500000,1065,Peenya Stage 1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2124,17000000,1215,Goregaon,2,1,0,1,1,0,1,1,1,0,0,1,0,1,0
2125,9000000,650,Goregaon,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2126,77500000,3507,Goregaon,6,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2127,18000000,987,Goregaon,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2128,21000000,1040,Goregaon,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2129,43500000,2015,Kormangla,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2130,32500000,1502,Kormangla,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2131,13500000,994,Peenya Stage 2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1
2134,6600000,555,Bellary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,2900000,620,HSR Layout East,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2137,60000000,1634,KR Puram,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2138,27000000,872,KR Puram,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2139,70000000,1527,KR Puram,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2140,120000000,3049,KR Puram,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2143,42500000,1305,Bandra East,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2144,60000000,1750,Bandra East,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2149,11000000,600,VV Puram,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2151,65000000,2998,BTM Layout,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2152,4907000,755,Shivaji Nagar,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2153,8100000,1137,Jaynagar,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
2154,90000000,1500,Khar West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2157,25000000,1080,Peenya Stage 2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2158,8323999,1051,Banshakiri,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2159,13000000,903,Peenya Stage 3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2161,45000000,1400,Vasanth Nagar,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2163,33800000,1500,VV Puram,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2164,12000000,600,VV Puram,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2165,12000000,600,VV Puram,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2166,31500000,1470,Indra Nagar,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2167,23900000,400,Indra Nagar,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0
2168,8000000,1095,Kempapura,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,25000000,2400,AECS layout,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1
2175,52500000,1800,KR Puram,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2176,55000000,1780,Santacruz West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0
2177,85000000,2800,Khar West,4,1,1,1,0,0,0,1,1,1,0,0,1,0,0
2178,3600000,700,HSR Layout,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2179,14900000,1200,Peenya Stage 2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2180,14900000,806,Peenya Stage 2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2182,3700000,640,BTS layout,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,4300000,950,KanankaNagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2185,3250000,690,KanankaNagar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2186,3750000,671,KanankaNagar,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2187,5600000,1050,KanankaNagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2188,3797999,910,Kamanhalli,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1
2189,5500000,980,MG Road,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1
2190,3890000,650,MG Road,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
2191,14900000,1100,Domlur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2192,55000000,1296,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2193,50000000,1150,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2194,30000000,850,matunga east,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2195,18000000,560,matunga east,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2196,3300000,920,Kamanhalli,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2197,2600000,660,Kamanhalli,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
2198,2650000,660,Kamanhalli,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2199,22500000,922,Peenya Stage 1,2,1,1,1,1,0,1,0,1,0,0,0,1,1,1
2200,7700000,1095,RT Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,6800000,925,RT Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,4800000,725,RT Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,9700000,575,VV Puram,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
2204,10500000,1355,RT Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,12000000,1750,RT Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,9000000,550,Majestic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,9000000,550,Majestic,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2208,5700000,450,BEML Layout,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2210,3750000,1050,Kamanhalli,2,1,1,1,0,0,0,1,1,0,1,1,0,0,0
2211,2815000,710,Kamanhalli,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1
2212,3615000,1040,Kamanhalli,2,1,1,1,0,0,1,1,1,1,0,0,0,1,1
2213,3999000,994,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2214,3954999,993,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2215,3415000,925,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2216,3410000,918,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2217,2300000,650,Ambernath East,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2218,18500000,1350,Peenya Stage 2,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1
2219,15100000,1350,Hebbal,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1
2220,6000000,915,Kalyan Nagar,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2221,35000000,1600,Indra Nagar,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1
2222,25500000,1400,Indra Nagar,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1
2223,35500000,2400,Hebbal,3,1,1,1,1,0,1,1,1,0,0,1,1,1,1
2224,14500000,900,Hebbal,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1
2225,20000000,1600,Peenya Stage 2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2226,19000000,1100,Peenya Stage 2,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2227,19000000,1100,Peenya Stage 2,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1
2228,19100000,800,Yelahanka,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,15500000,1000,Peenya Stage 2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2230,16000000,900,BTM Layout,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2231,5399000,905,BTM Layout,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
2232,4199000,625,BTM Layout,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
2233,18500000,950,Ganga Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2234,32500000,1630,Domlur,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2235,19000000,1100,Peenya Stage 1,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
2236,25000000,1350,Domlur,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2237,27000000,1601,Domlur,3,1,0,1,1,1,0,1,0,1,1,0,1,0,0
2238,21500000,1340,Domlur,2,1,1,1,1,1,0,1,0,1,1,0,1,0,0
2239,11000000,600,Yelahanka,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2240,16000000,1100,BEML Layout West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2241,8500000,640,Jaymahal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,29900000,1450,Ganga Nagar,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0
2243,2100000,634,Ambernath West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2244,21500000,1390,Domlur,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1
2245,5200000,650,Jaynagar,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2246,8338000,981,Jaynagar,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
2247,6426000,693,Jaynagar,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
2248,6426000,693,Jaynagar,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
2249,8480000,1060,Jaynagar,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
2250,6048000,756,Jaynagar,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
2251,6048000,756,Jaynagar,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1
2252,5500000,700,BTM Layout,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2253,8330000,980,Jaynagar,2,1,0,1,1,0,0,1,1,1,1,0,0,0,1
2254,6120000,720,Jaynagar,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
2255,6700000,531,Jaynagar,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2256,19000000,760,Santacruz East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,18500000,650,Indra Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,13500000,750,Peenya Stage 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,13500000,750,Peenya Stage 3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2260,15000000,1100,BEML Layout,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2261,10500000,500,Yelahanka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,4200000,1010,Ambernath East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2264,14500000,1215,AECS layout,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,14500000,1215,AECS layout,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
2266,31500000,2700,AECS layout,5,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2267,18500000,1650,AECS layout,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2268,14000000,1100,AECS layout,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,14000000,1100,AECS layout,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2270,23000000,1500,Vasanth Nagar,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0
2271,30000000,1700,Vasanth Nagar,3,0,1,1,0,1,1,1,1,0,0,0,0,1,0
2272,17000000,700,Vasanth Nagar,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2273,28000000,1100,Vasanth Nagar,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2274,30000000,1100,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2275,20000000,650,Indra Nagar,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2276,27000000,900,Vasanth Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,18900000,600,Vasanth Nagar,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2278,45000000,1700,Vasanth Nagar,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2280,40000000,1700,Vasanth Nagar,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2281,40000000,1500,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2282,50000000,1800,Vasanth Nagar,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2283,28000000,1850,Vasanth Nagar,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2284,40000000,1200,Vasanth Nagar,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2285,57500000,1200,Vasanth Nagar,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2286,30000000,1100,Vasanth Nagar,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2287,19000000,1150,Peenya Stage 3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2288,22000000,1000,Peenya Stage 3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2289,22000000,1300,Peenya Stage 3,3,0,0,1,0,0,1,1,1,1,0,0,0,0,0
2290,35000000,950,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2291,29000000,690,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2292,40000000,1100,Vasanth Nagar,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2293,29000000,665,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2294,33000000,1200,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2295,27500000,720,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2296,25000000,900,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2297,13500000,550,Peenya Stage 3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2298,12500000,450,Vasanth Nagar,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2299,24000000,1400,Vasanth Nagar,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2300,28000000,1500,Vasanth Nagar,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2301,32500000,1278,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2302,26000000,710,Vasanth Nagar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2303,29000000,1100,Vasanth Nagar,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0
2304,26500000,1500,Frazer Town,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2305,19000000,1155,Frazer Town,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2306,25000000,1445,Frazer Town,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2307,19000000,1150,Frazer Town,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2308,3700000,1025,Kamanhalli,2,1,1,0,0,0,0,1,1,0,1,1,0,1,1
2309,3700000,1025,Kamanhalli,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1
2310,2750000,730,Kamanhalli,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1
2311,41900000,2700,Hebbal,5,0,1,1,1,0,1,1,1,1,0,1,0,1,1
2312,9800000,728,Domlur,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
2314,2250000,610,Kamanhalli,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1
2315,13500000,1066,Domlur,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2316,9800000,728,Domlur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,22500000,1650,Yelahanka,3,0,1,1,0,0,1,1,1,1,0,1,0,1,0
2318,7837000,1045,Jaynagar,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2319,5250000,700,Jaynagar,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2320,230000000,6900,Worli,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2321,7700000,999,MG Road,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
